1.025618041596292745e-01,1.766928376653499888e-01,2.161606606823968102e-01,2.513675050834767721e-01,2.904825463650086981e-01,3.290841352769376948e-01,3.757050037373901308e-01,4.324659177395790977e-01,4.993138777169054965e-01,5.706147173491379343e-01,6.390431280524140334e-01,7.033908571673849197e-01,7.580720372339225799e-01,7.827515333955213928e-01,7.908190352019850433e-01,7.852658406737169638e-01,7.630248386600166910e-01,7.339600117376223753e-01,6.528696063049614917e-01,4.859082045904911662e-01
2.021825211726093197e-01,4.782904509304943819e-01,6.200884784087369317e-01,7.228405834793056872e-01,7.945917107473156049e-01,8.433915895284872510e-01,8.808939933385756538e-01,8.984072060226852008e-01,9.022146934880203029e-01,8.915423183592603440e-01,8.823493399045554408e-01,8.630276301587355148e-01,8.392822888799885694e-01,8.092554394169138021e-01,7.661026086954898506e-01,7.039753558256438559e-01,6.018058441736638953e-01,4.986225962818297552e-01,3.728339266608541314e-01,9.181225011662437485e-02
4.835375255876970257e-01,6.338450168518050543e-01,7.164890465161941613e-01,7.227841591378495467e-01,7.170166285631932590e-01,6.840093749544904345e-01,6.436093992730542723e-01,6.061342708561275883e-01,5.607676554171344696e-01,5.134107542834991378e-01,4.585170191707259035e-01,3.839035883815891670e-01,3.244809812147391725e-01,2.906864416425123387e-01,2.768633303947631297e-01,2.752776968989156248e-01,2.650698012435984685e-01,2.509111269492523832e-01,2.159882212113813649e-01,1.546985397945020158e-01
