mean,std,max,min,range,median,iqr,skewness,kurtosis,frac_above_0.5,frac_above_0,frac_below_0,n_peaks,inter_peak_cv,n_transitions,switching_rate,autocorr_lag1,mean_dwell,max_dwell,bimodality_coeff,dataset,trace_id,modality,condition
0.3070039867549669,0.2104963267385914,0.813652,-0.1176,0.9312520000000001,0.255834,0.30412550000000005,0.3780615283481659,-0.6583529999007736,0.2119205298013245,0.9536423841059603,0.046357615894039736,7,0.5114516962234393,4,0.02666666666666667,0.961970791914754,16.0,19.0,0.47570691891742384,lerique,pce27__EDA__rest1,EDA,rest1
0.1459606422454805,0.44508706341882787,0.982077,-0.783054,1.765131,0.094635,0.77776,0.18937645848194126,-0.9647624547814977,0.26736441484300666,0.5746907706945766,0.4253092293054234,38,0.6836121918264202,22,0.02095238095238095,0.9894605693519851,25.545454545454547,97.0,0.5068251400979159,lerique,pce27__EDA__trials_concat,EDA,trials_concat
0.14045255629139075,0.10746640280339623,0.380542,-0.045814,0.426356,0.117704,0.16821250000000001,0.22704960428832474,-0.9535519462400899,0.0,0.9072847682119205,0.09271523178807947,6,0.3184622781905788,0,0.0,0.935564026793721,0.0,0.0,0.49898171410005954,lerique,pce27__RESP__rest1,RESP,rest1
0.030131124643196953,0.27161121837699714,0.713311,-0.633856,1.347167,0.012926,0.40246000000000004,0.2918731052029314,-0.5052698785734862,0.058991436726926735,0.5099904852521409,0.4900095147478592,38,0.5347509473161539,12,0.011428571428571429,0.980483565829739,10.333333333333334,22.0,0.43350016521626766,lerique,pce27__RESP__trials_concat,RESP,trials_concat
0.030411258278145697,0.25433812282519935,0.656141,-0.408945,1.065086,-0.007811,0.364943,0.424451742329549,-0.41955101977365405,0.0728476821192053,0.4768211920529801,0.5231788079470199,6,0.45481107244107416,2,0.013333333333333334,0.9695836922574528,11.0,11.0,0.4467937999935485,lerique,pce28__ECG__rest1,ECG,rest1
0.05933331493815414,0.34110878744736295,0.817203,-0.892423,1.709626,0.085518,0.4025575,-0.3028937459045117,0.13976196024403764,0.10941960038058991,0.6117982873453853,0.3882017126546147,49,0.561898416449765,20,0.01904761904761905,0.9560482176889527,11.5,30.0,0.34676696140096414,lerique,pce28__ECG__trials_concat,ECG,trials_concat
-0.06930894701986753,0.20324665145327858,0.549809,-0.464162,1.013971,-0.152555,0.2743915,0.7462155037217609,0.04905662014496448,0.013245033112582781,0.3443708609271523,0.6556291390728477,7,0.7771488892352175,2,0.013333333333333334,0.9200530003064074,2.0,2.0,0.5005903020660826,lerique,pce28__EDA__rest1,EDA,rest1
0.3466052302568982,0.4077511777668246,0.96611,-0.637809,1.6039189999999999,0.335327,0.7427925,-0.010706769060532353,-1.1857435647748376,0.37773549000951473,0.7602283539486203,0.23977164605137963,34,0.6298510141211733,30,0.02857142857142857,0.9840064252832795,26.466666666666665,47.0,0.5486552969811654,lerique,pce28__EDA__trials_concat,EDA,trials_concat
-0.019486225165562917,0.19913178410507187,0.393746,-0.573365,0.967111,0.003407,0.314749,-0.2785211001863678,-0.5691421138445993,0.0,0.5033112582781457,0.4966887417218543,5,0.5439077006291143,0,0.0,0.9595227524548927,0.0,0.0,0.4324472083877933,lerique,pce28__RESP__rest1,RESP,rest1
0.021667686964795433,0.157530031637762,0.479919,-0.423683,0.903602,0.016441,0.1963805,0.28791161117771924,0.111065082391403,0.0,0.5480494766888677,0.4519505233111323,67,0.5272732783864872,0,0.0,0.9493348500901653,0.0,0.0,0.3471194373853024,lerique,pce28__RESP__trials_concat,RESP,trials_concat
0.010859304635761596,0.3197387743411381,0.565562,-0.588819,1.1543809999999999,0.051111,0.5199995,-0.09496485099510252,-1.0628065163790466,0.06622516556291391,0.5695364238410596,0.4304635761589404,6,0.5815139753576241,4,0.02666666666666667,0.9828097048133384,5.0,8.0,0.5049787066932544,lerique,pce29__ECG__rest1,ECG,rest1
0.005266364414843011,0.34977012521366413,0.769356,-0.816547,1.585903,0.037455,0.5661865,-0.16786488486571075,-0.713135709908324,0.06374881065651761,0.5394862036156042,0.4605137963843958,53,0.6157838891936668,22,0.02095238095238095,0.9755813861200567,6.090909090909091,26.0,0.44791934793387633,lerique,pce29__ECG__trials_concat,ECG,trials_concat
-0.16111374834437087,0.2515570799280677,0.7275,-0.747722,1.475222,-0.197901,0.28121250000000003,0.7103351343925889,1.201546597580128,0.026490066225165563,0.19205298013245034,0.8079470198675497,7,0.852148754039234,2,0.013333333333333334,0.947292873491757,4.0,4.0,0.35298024985480636,lerique,pce29__EDA__rest1,EDA,rest1
0.17783368125594673,0.4226138883991619,0.954455,-0.731331,1.685786,0.192272,0.757451,-0.018572263160658766,-1.0740010450859236,0.2588011417697431,0.6279733587059942,0.3720266412940057,33,0.6657803166576858,20,0.01904761904761905,0.982960663505195,27.2,47.0,0.5170838280904299,lerique,pce29__EDA__trials_concat,EDA,trials_concat
0.07515623178807944,0.28549466357829867,0.578065,-0.475663,1.053728,0.089192,0.357946,0.02084675357753075,-0.7676568482575274,0.12582781456953643,0.6158940397350994,0.3841059602649007,4,0.2399853645675245,2,0.013333333333333334,0.9861202050763443,19.0,19.0,0.43624425393755406,lerique,pce29__RESP__rest1,RESP,rest1
-0.004433600380589914,0.16051065966451356,0.500751,-0.459892,0.9606429999999999,-0.009621,0.2114545,0.07665246895084223,-0.10155173849346832,0.0009514747859181732,0.4747859181731684,0.5252140818268316,58,0.7738727139028422,2,0.0019047619047619048,0.9455431966551839,1.0,1.0,0.34601382309618367,lerique,pce29__RESP__trials_concat,RESP,trials_concat
-0.019684384105960268,0.16287510025128094,0.355813,-0.379193,0.735006,-0.001472,0.1853865,0.12566262744990805,0.018777416856215368,0.0,0.4900662251655629,0.5099337748344371,10,0.4658108907797858,0,0.0,0.9422324660266372,0.0,0.0,0.3298318313477712,lerique,pce30__ECG__rest1,ECG,rest1
-0.06597657849666984,0.26084969785019013,0.790292,-0.696636,1.486928,-0.063974,0.378262,0.2505648473578356,-0.07711076493210234,0.015223596574690771,0.36726926736441484,0.6327307326355851,39,0.5321503674131463,8,0.007619047619047619,0.9682458799140253,4.0,10.0,0.36254138977291117,lerique,pce30__ECG__trials_concat,ECG,trials_concat
-0.0708819867549669,0.3580852372621354,0.642649,-0.766024,1.408673,0.037285,0.5908785000000001,-0.08829221847626896,-1.033050527369382,0.059602649006622516,0.5165562913907285,0.48344370860927155,7,0.2742261840160253,2,0.013333333333333334,0.9898898637619686,9.0,9.0,0.49696599533171926,lerique,pce30__EDA__rest1,EDA,rest1
-0.323326515699334,0.36872976467490903,0.566763,-0.994696,1.5614590000000002,-0.313567,0.5938915,0.08550523479957335,-0.8275328744744077,0.0028544243577545195,0.19314938154138916,0.8068506184586108,32,0.7136934622007793,2,0.0019047619047619048,0.9805565638805055,3.0,3.0,0.4618452655248529,lerique,pce30__EDA__trials_concat,EDA,trials_concat
-0.05199213907284768,0.06403249739125072,0.119523,-0.220355,0.339878,-0.059176,0.084997,0.10322497600327449,-0.010034159815329513,0.0,0.2251655629139073,0.7748344370860927,11,0.582347185010879,0,0.0,0.676599735720769,0.0,0.0,0.3312632963781418,lerique,pce30__RESP__rest1,RESP,rest1
0.003912890580399617,0.19498982417195987,0.468913,-0.611053,1.079966,0.007754,0.266753,-0.23525620953755402,-0.06421767717093951,0.0,0.5128449096098954,0.4871550903901047,48,0.4779563062699063,0,0.0,0.972237707070454,0.0,0.0,0.3584279376975861,lerique,pce30__RESP__trials_concat,RESP,trials_concat
0.2405781523178808,0.35204819668575205,0.794117,-0.576271,1.370388,0.329644,0.582584,-0.4806345072360046,-0.8560553059105978,0.23178807947019867,0.7417218543046358,0.2582781456953642,7,0.8159074239435057,6,0.04,0.973734158046973,11.666666666666666,30.0,0.5583084262038452,lerique,pce32__EDA__rest1,EDA,rest1
-0.11472999714557564,0.5421875995482489,0.998988,-0.997735,1.996723,-0.155502,0.8201285,0.2992753890489803,-0.7747634582273673,0.17602283539486205,0.38534728829686016,0.6146527117031398,34,0.6265206967941241,23,0.021904761904761906,0.9905359876716727,15.416666666666666,76.0,0.48775743633277896,lerique,pce32__EDA__trials_concat,EDA,trials_concat
-0.20868876158940397,0.16399456322812284,0.087844,-0.583553,0.671397,-0.203986,0.254008,-0.4442763986795978,-0.5337343552921143,0.0,0.06622516556291391,0.9337748344370861,4,0.12799653429460092,0,0.0,0.9678998221958969,0.0,0.0,0.47379534548848795,lerique,pce32__RESP__rest1,RESP,rest1
-0.054426745004757374,0.3751833169432088,0.882688,-0.878975,1.761663,-0.047951,0.5577529999999999,-0.04723452173231275,-0.675805733026686,0.06850618458610847,0.44148430066603234,0.5585156993339676,27,0.5487862663199721,18,0.017142857142857144,0.9918935367186227,8.0,29.0,0.42962861714804834,lerique,pce32__RESP__trials_concat,RESP,trials_concat
-0.19753854545454547,0.28827664040602313,0.35081,-0.783078,1.133888,-0.153442,0.35019700000000004,-0.09258802475038597,-0.5314566084563146,0.0,0.22727272727272727,0.7727272727272727,4,0.20203050891039884,0,0.0,0.5687722566314451,0.0,0.0,0.3418748195707374,gordon,1147_0208__angular__exp1,angular,exp1
0.08011272727272727,0.2747616289725266,0.696172,-0.355445,1.051617,0.0,0.37465400000000004,0.6741650125131106,-0.4080832152309952,0.09090909090909091,0.6363636363636364,0.36363636363636365,4,0.23385358667332748,4,0.19047619047619047,-0.12226864345226751,1.0,1.0,0.4732391357788836,gordon,1147_0208__radial__exp1,radial,exp1
-0.5333445,0.2068042024814201,-0.241058,-0.87655,0.6354920000000001,-0.529576,0.34354950000000006,-0.23303791796553208,-1.3571689867309715,0.0,0.0,1.0,4,0.08838834764830188,0,0.0,0.5575825985713192,0.0,0.0,0.4962821163262458,gordon,1147_0208__angular__exp2,angular,exp2
-0.15419018181818184,0.3202251338259852,0.598206,-0.620324,1.21853,-0.19386550000000002,0.36938875,0.7930665534094749,0.027380477753229382,0.045454545454545456,0.22727272727272727,0.7727272727272727,5,0.19509557590321291,2,0.09523809523809523,0.6934372629023869,1.0,1.0,0.4642272425479272,gordon,1147_0208__angular__exp3,angular,exp3
0.2873844090909091,0.3823081174724137,0.972259,-0.274505,1.246764,0.2847945,0.40528424999999996,0.28001870755014113,-0.7665823745880149,0.22727272727272727,0.7727272727272727,0.22727272727272727,5,0.14285714285710205,7,0.3333333333333333,0.2048924450333674,1.25,2.0,0.3972050968276767,gordon,1147_0208__radial__exp3,radial,exp3
-0.133186,0.303437480094492,0.292971,-0.768309,1.06128,-0.05508249999999999,0.406188,-0.6612677659339541,-0.4718061433581835,0.0,0.45454545454545453,0.5454545454545454,5,0.22110831935696768,0,0.0,0.5575644616647164,0.0,0.0,0.47753606396743625,gordon,1147_0208__angular__exp4,angular,exp4
-0.20224631818181818,0.2757864944331957,0.26624,-0.63772,0.9039599999999999,-0.18301499999999998,0.35584775,0.24046929404880174,-1.1153501300652444,0.0,0.22727272727272727,0.7727272727272727,1,0.0,0,0.0,0.8235003951396234,0.0,0.0,0.44705122076314974,gordon,1255_2714__angular__exp1,angular,exp1
-0.014547954545454544,0.2970957308151985,0.664122,-0.436839,1.1009609999999999,-0.058919,0.46161125000000003,0.708454169056036,-0.41637197815707117,0.09090909090909091,0.5,0.5,3,0.14285714285710205,4,0.19047619047619047,0.48685271583584,1.0,1.0,0.4899856110007821,gordon,1255_2714__radial__exp1,radial,exp1
-0.4442106363636364,0.28911499395199386,0.041361,-0.889859,0.9312199999999999,-0.506676,0.390919,0.2573164511662081,-1.0043724021249223,0.0,0.09090909090909091,0.9090909090909091,5,0.19509557590321291,0,0.0,0.41187587987401314,0.0,0.0,0.4304089047754262,gordon,1255_2714__angular__exp2,angular,exp2
-0.19263959090909089,0.2794150157737989,0.232149,-0.621162,0.8533109999999999,-0.1931045,0.4770995,0.015585454368951961,-1.1941684933082404,0.0,0.2727272727272727,0.7272727272727273,4,0.16329931618551255,0,0.0,0.7000469837100659,0.0,0.0,0.43728177626033127,gordon,1255_2714__angular__exp3,angular,exp3
0.3711513181818182,0.3284885456197371,0.81434,-0.317571,1.131911,0.3764795,0.442555,-0.47232703613632365,-0.46379088447048655,0.36363636363636365,0.8636363636363636,0.13636363636363635,2,0.0,3,0.14285714285714285,0.7858743882512567,4.0,7.0,0.40529447514972516,gordon,1255_2714__radial__exp3,radial,exp3
-0.1732441818181818,0.30152989797106616,0.48323,-0.556901,1.040131,-0.306321,0.387677,0.8678081200353703,-0.4121107522089522,0.0,0.22727272727272727,0.7727272727272727,3,0.38461538461532546,0,0.0,0.5048827596497841,0.0,0.0,0.5711383281194888,gordon,1255_2714__angular__exp4,angular,exp4
-0.17257013636363636,0.2924764844099266,0.414446,-0.727041,1.1414870000000001,-0.145602,0.379462,-0.27715197199017183,-0.38324758227861144,0.0,0.2727272727272727,0.7272727272727273,3,0.4285714285713673,0,0.0,0.3947618866359177,0.0,0.0,0.34754617524482506,gordon,1682_6831__angular__exp1,angular,exp1
0.07587475,0.2923786362447389,0.781312,-0.234178,1.01549,0.0,0.31193574999999996,1.1940317327833698,0.34726764446077674,0.125,0.5625,0.4375,3,0.0,4,0.26666666666666666,0.13363593391206427,1.0,1.0,0.598046494554392,gordon,1682_6831__radial__exp1,radial,exp1
-0.3132751363636364,0.31235658199004596,0.42268,-0.83378,1.25646,-0.27742900000000004,0.32620350000000004,0.46315719173103637,0.14702555033186693,0.0,0.09090909090909091,0.9090909090909091,4,0.25712973861321986,0,0.0,0.4423950006702882,0.0,0.0,0.33470569333800554,gordon,1682_6831__angular__exp2,angular,exp2
0.008878909090909081,0.21882398835243713,0.376738,-0.460993,0.837731,0.013923999999999999,0.31037325,-0.5141115193868049,-0.32261867475155226,0.0,0.5,0.5,4,0.20203050891039884,0,0.0,0.7271361403500323,0.0,0.0,0.40022999507963414,gordon,1682_6831__angular__exp3,angular,exp3
0.05809140909090908,0.31511898828925516,0.711989,-0.429968,1.141957,-0.013707,0.473611,0.4584165104513125,-0.8117834845914667,0.13636363636363635,0.5,0.5,3,0.0,4,0.19047619047619047,0.36092506971323535,1.0,1.0,0.45327281206614994,gordon,1682_6831__radial__exp3,radial,exp3
-0.2766889545454545,0.2373073689824629,0.28342,-0.581501,0.864921,-0.3722565,0.28040149999999997,0.955281719603807,0.10383581769161232,0.0,0.13636363636363635,0.8636363636363636,4,0.38527587518548884,0,0.0,0.5988826312719381,0.0,0.0,0.5334287074530925,gordon,1682_6831__angular__exp4,angular,exp4
-0.21699149999999998,0.21931981326250485,0.089428,-0.617276,0.706704,-0.1902405,0.29176450000000004,-0.31274842085245763,-1.0910827787470923,0.0,0.22727272727272727,0.7727272727272727,3,0.16666666666663887,0,0.0,0.5732378096772203,0.0,0.0,0.45924004780097477,gordon,1756_5474__angular__exp1,angular,exp1
-0.06095294736842106,0.17336568541652503,0.453848,-0.28878,0.742628,-0.124153,0.158613,1.364315487713646,2.201676880112383,0.0,0.42105263157894735,0.5789473684210527,2,0.0,0,0.0,0.3806244433668813,0.0,0.0,0.4954553318796358,gordon,1756_5474__radial__exp1,radial,exp1
-0.4001773181818182,0.2885887532257932,0.176376,-0.77171,0.948086,-0.48797749999999995,0.37689199999999995,0.5841394942370163,-0.6720293268220727,0.0,0.13636363636363635,0.8636363636363636,4,0.26726124191236705,0,0.0,0.47055161696297526,0.0,0.0,0.47737862998364206,gordon,1756_5474__angular__exp2,angular,exp2
-0.14160495454545455,0.21401082795669973,0.244378,-0.539885,0.7842629999999999,-0.1169005,0.261233,-0.1837506274699478,-0.5199697542604733,0.0,0.2727272727272727,0.7272727272727273,4,0.22009749333960474,0,0.0,0.5089443509134501,0.0,0.0,0.3490549311844737,gordon,1756_5474__angular__exp3,angular,exp3
0.06831035714285713,0.26185268011953916,0.971864,-0.068107,1.039971,0.0,-0.0,3.25017345416307,8.755882113531541,0.07142857142857142,0.8571428571428571,0.14285714285714285,1,0.0,2,0.15384615384615385,-0.18874820243405957,1.0,1.0,0.9179819919591811,gordon,1756_5474__radial__exp3,radial,exp3
-0.20770518181818182,0.23435778682677974,0.244687,-0.638754,0.883441,-0.2870005,0.31557825,0.2618380836571544,-0.6284493525148438,0.0,0.22727272727272727,0.7727272727272727,3,0.38461538461532546,0,0.0,0.4962022165463005,0.0,0.0,0.3745217826700541,gordon,1756_5474__angular__exp4,angular,exp4
-0.16890468181818183,0.19544600601856313,0.277678,-0.496216,0.773894,-0.18329849999999998,0.23564100000000002,0.36863748712391564,-0.36174675198562944,0.0,0.13636363636363635,0.8636363636363636,4,0.12856486930660993,0,0.0,0.018666197430377583,0.0,0.0,0.3640880424896267,gordon,1966_9908__angular__exp1,angular,exp1
0.30172831818181817,0.30150505505315867,0.836764,-0.466309,1.303073,0.3067265,0.34979099999999996,-0.4492148816900074,0.2913753201870217,0.22727272727272727,0.8636363636363636,0.13636363636363635,4,0.26726124191236705,4,0.19047619047619047,0.581419638587159,2.5,4.0,0.31852864485167187,gordon,1966_9908__angular__exp2,angular,exp2
-0.18717218181818182,0.22383841103405616,0.255309,-0.627783,0.883092,-0.2230525,0.26175400000000004,-0.06890639592734168,-0.3088874958309651,0.0,0.18181818181818182,0.8181818181818182,3,0.16666666666663887,0,0.0,0.709020831055388,0.0,0.0,0.3166863550228952,gordon,1966_9908__angular__exp3,angular,exp3
0.1563696111111111,0.3691662887606484,0.643428,-0.34065,0.984078,0.25228300000000004,0.7132562499999999,-0.16232292166549322,-1.6557716854196334,0.16666666666666666,0.6111111111111112,0.3888888888888889,3,0.16666666666663887,5,0.29411764705882354,0.5765588738913502,1.0,1.0,0.5245228595356272,gordon,1966_9908__radial__exp3,radial,exp3
-0.005004863636363629,0.2778724958529576,0.680519,-0.529202,1.209721,0.026214499999999998,0.303738,0.20187474177994985,0.4327134948101645,0.045454545454545456,0.5454545454545454,0.45454545454545453,4,0.17677669529660375,2,0.09523809523809523,0.5911169189034547,1.0,1.0,0.2658854510087313,gordon,1966_9908__angular__exp4,angular,exp4
-0.34467818181818183,0.2954994860895759,0.115627,-0.853781,0.969408,-0.274891,0.5101585,-0.3325475235857527,-1.0562173102076016,0.0,0.09090909090909091,0.9090909090909091,4,0.3535533905932075,0,0.0,0.5179799700851901,0.0,0.0,0.4579060864272162,gordon,2082_5483__angular__exp1,angular,exp1
-0.22100886363636363,0.2512491565876951,0.185746,-0.836163,1.021909,-0.193228,0.33158574999999996,-0.44382085914189295,-0.14377234046681364,0.0,0.22727272727272727,0.7727272727272727,4,0.20203050891039884,0,0.0,0.5371442409058572,0.0,0.0,0.3586118358488625,gordon,2082_5483__angular__exp2,angular,exp2
0.14800909090909092,0.27285837988875317,0.631888,-0.319123,0.951011,0.199202,0.45186075000000003,-0.07101436222436333,-1.1114457993859512,0.09090909090909091,0.6818181818181818,0.3181818181818182,4,0.12856486930660993,4,0.19047619047619047,0.40093392269494577,1.0,1.0,0.4240449700041774,gordon,2082_5483__angular__exp3,angular,exp3
-0.15608354545454545,0.3263417601966683,0.372362,-0.817433,1.189795,-0.1133805,0.379564,-0.4818833546890332,-0.4805585197967326,0.0,0.3181818181818182,0.6818181818181818,4,0.6187184335381132,0,0.0,0.5315237436974309,0.0,0.0,0.41059752749614414,gordon,2082_5483__angular__exp4,angular,exp4
-0.6168422727272728,0.43538892854070926,0.28174,-0.985615,1.267355,-0.831979,0.598976,0.9539023392291767,-0.5526937448567244,0.0,0.18181818181818182,0.8181818181818182,2,0.0,0,0.0,0.8227783395241896,0.0,0.0,0.6521012401404517,gordon,2271_7957__angular__exp1,angular,exp1
-0.344694,0.2590024847771965,0.164512,-0.82179,0.986302,-0.327221,0.33863624999999997,0.2141470293704822,-0.5118049150454231,0.0,0.09090909090909091,0.9090909090909091,3,0.06666666666665777,0,0.0,0.5192491217534012,0.0,0.0,0.352167854794702,gordon,2271_7957__angular__exp2,angular,exp2
-0.0897225909090909,0.3732553900047347,0.454761,-0.890492,1.345253,-0.041164,0.43766849999999996,-0.535401459100845,-0.49186472824554617,0.0,0.45454545454545453,0.5454545454545454,3,0.4285714285713673,0,0.0,0.6842607324025787,0.0,0.0,0.43036043852538985,gordon,2271_7957__angular__exp3,angular,exp3
0.1767301578947368,0.428327562400847,0.98817,-0.303364,1.291534,-0.029236,0.76396,0.6649700684675106,-1.0685158238860901,0.3157894736842105,0.47368421052631576,0.5263157894736842,2,0.0,3,0.16666666666666666,0.755149379708374,3.0,4.0,0.5757195086430681,gordon,2271_7957__radial__exp3,radial,exp3
-0.22806786363636364,0.29940243815040835,0.237373,-0.719912,0.9572849999999999,-0.134776,0.52774475,-0.3041606874748773,-1.2168290416324072,0.0,0.2727272727272727,0.7272727272727273,2,0.0,0,0.0,0.5790631880387889,0.0,0.0,0.48239927995499254,gordon,2271_7957__angular__exp4,angular,exp4
-0.10172659090909092,0.25435789067181536,0.339091,-0.476768,0.815859,-0.1359555,0.33260325,0.36768393271116256,-0.8524069441006721,0.0,0.3181818181818182,0.6818181818181818,5,0.1767766952965927,0,0.0,0.20160799152167644,0.0,0.0,0.43176767170920666,gordon,2457_2049__angular__exp1,angular,exp1
0.04127936363636363,0.32920666111245966,0.78561,-0.27274,1.05835,-0.11403849999999999,0.4609315,0.981706436291175,-0.4802652954564355,0.13636363636363635,0.36363636363636365,0.6363636363636364,3,0.19999999999996,2,0.09523809523809523,0.48623366865044393,3.0,3.0,0.654296003286599,gordon,2457_2049__radial__exp1,radial,exp1
-0.37207572727272725,0.41408834568807174,0.522663,-0.905979,1.428642,-0.49794249999999995,0.4488865000000001,0.8797678093225677,-0.41220437423278256,0.045454545454545456,0.18181818181818182,0.8181818181818182,5,0.45812284729074937,2,0.09523809523809523,0.656884456395946,1.0,1.0,0.5779651052846053,gordon,2457_2049__angular__exp2,angular,exp2
-0.025807545454545465,0.18131308819453903,0.329191,-0.36262,0.691811,-0.012011,0.18183125,-0.15451167021359377,-0.22898760050722977,0.0,0.45454545454545453,0.5454545454545454,4,0.43514263457623653,0,0.0,0.3562124766089697,0.0,0.0,0.3147871180375152,gordon,2457_2049__angular__exp3,angular,exp3
0.08446290909090913,0.35435240312258814,0.665441,-0.415943,1.081384,-0.0147795,0.59818875,0.38670179126187315,-1.171789435529814,0.22727272727272727,0.5,0.5,4,0.20203050891039884,8,0.38095238095238093,0.29716490952259594,1.25,2.0,0.49768096593793154,gordon,2457_2049__radial__exp3,radial,exp3
-0.22884890000000002,0.27335036470317337,0.274985,-0.589261,0.8642460000000001,-0.3131655,0.433147,0.36318533352789534,-1.0585984727225881,0.0,0.25,0.75,4,0.16329931618551255,0,0.0,0.22909705289488005,0.0,0.0,0.45629917437726303,gordon,2457_2049__angular__exp4,angular,exp4
-0.10399918181818184,0.2955606358163344,0.543578,-0.648706,1.192284,-0.0589075,0.254737,0.024504225481058354,-0.23882615584605382,0.045454545454545456,0.3181818181818182,0.6818181818181818,4,0.28284271247456244,1,0.047619047619047616,0.23868175481128834,1.0,1.0,0.30856513628862753,gordon,2533_2635__angular__exp1,angular,exp1
0.37300225000000004,0.5322809471662541,1.0,-0.286534,1.286534,0.47088050000000004,0.988975,-0.06479184304117133,-1.8126185309992402,0.5,0.5833333333333334,0.4166666666666667,1,0.0,4,0.36363636363636365,0.2867599951278208,2.0,3.0,0.4521958343634242,gordon,2533_2635__radial__exp1,radial,exp1
-0.3154904545454546,0.2980126471373045,0.258206,-0.666806,0.925012,-0.3821455,0.36937225,0.7209666302780364,-0.6862085089003962,0.0,0.18181818181818182,0.8181818181818182,4,0.3642156795422637,0,0.0,0.428695235002142,0.0,0.0,0.5436821041891587,gordon,2533_2635__angular__exp2,angular,exp2
-0.1582449090909091,0.3049304911202691,0.413817,-0.704777,1.1185939999999999,-0.180858,0.42036650000000003,0.07857743671335572,-0.8049468228772305,0.0,0.36363636363636365,0.6363636363636364,4,0.21757131728811827,0,0.0,0.41399827155778957,0.0,0.0,0.3759106095880502,gordon,2533_2635__angular__exp3,angular,exp3
0.06658527272727272,0.23241948571682722,0.595708,-0.382279,0.9779869999999999,0.1273455,0.19283250000000002,-0.033535977576361564,0.06722709722825604,0.045454545454545456,0.7272727272727273,0.2727272727272727,3,0.0,2,0.09523809523809523,0.5552430348756909,1.0,1.0,0.28210182501134135,gordon,2533_2635__radial__exp3,radial,exp3
-0.13671509090909095,0.2627285308403241,0.323269,-0.694099,1.017368,-0.09920599999999999,0.23265299999999997,-0.4535895909106307,0.12730932008372253,0.0,0.22727272727272727,0.7727272727272727,4,0.23385358667332748,0,0.0,0.30641216885617506,0.0,0.0,0.3341038645770327,gordon,2533_2635__angular__exp4,angular,exp4
-0.12021354545454542,0.2755922266753523,0.423992,-0.559437,0.9834289999999999,-0.19118649999999998,0.4225935,0.26501628236497027,-0.9388785705999858,0.0,0.4090909090909091,0.5909090909090909,4,0.3642156795422637,0,0.0,0.5813981864955978,0.0,0.0,0.4209043423664134,gordon,2766_0912__angular__exp1,angular,exp1
0.18229881818181817,0.26986815736218417,0.774456,-0.268932,1.043388,0.1952875,0.4275375,0.3701185547074504,-0.6422073030126723,0.13636363636363635,0.6363636363636364,0.36363636363636365,4,0.16329931618551255,4,0.19047619047619047,0.48693542634217624,1.5,2.0,0.4004363947209572,gordon,2766_0912__radial__exp1,radial,exp1
-0.2669974545454546,0.34089163524355015,0.207113,-0.842381,1.0494940000000001,-0.2751805,0.591179,-0.027476449724790443,-1.4612433751594232,0.0,0.36363636363636365,0.6363636363636364,2,0.0,0,0.0,0.8345079514271216,0.0,0.0,0.49534095674773077,gordon,2766_0912__angular__exp2,angular,exp2
-0.04075786363636364,0.2754370409219458,0.361599,-0.58357,0.945169,-0.031758999999999996,0.40905800000000003,-0.23837663910121207,-0.971590883335891,0.0,0.45454545454545453,0.5454545454545454,5,0.22110831935696768,0,0.0,0.1984879696301105,0.0,0.0,0.4210471903086679,gordon,2766_0912__angular__exp3,angular,exp3
0.27830868181818186,0.3601240647553861,0.748772,-0.505942,1.2547139999999999,0.387826,0.30373625000000004,-1.05444747677973,0.009114121425808364,0.2727272727272727,0.7727272727272727,0.22727272727272727,4,0.20412414523188047,9,0.42857142857142855,0.3021586549454967,1.2,2.0,0.6049971852771998,gordon,2766_0912__radial__exp3,radial,exp3
-0.10257218181818181,0.38651543430362234,0.763498,-0.739847,1.503345,-0.207839,0.5172965,0.5650007500266495,-0.40949627846269676,0.09090909090909091,0.3181818181818182,0.6818181818181818,4,0.20412414523188047,3,0.14285714285714285,0.295637426601995,1.0,1.0,0.4294239412510943,gordon,2766_0912__angular__exp4,angular,exp4
-0.4081479565217391,0.2958703183132278,0.280951,-0.740772,1.021723,-0.498355,0.38873900000000006,1.0394521456898556,0.2541936586566065,0.0,0.13043478260869565,0.8695652173913043,3,0.23076923076919525,0,0.0,0.2219997494034267,0.0,0.0,0.5605691519274937,gordon,3050_3605__angular__exp1,angular,exp1
0.20697999999999997,0.37439468453964264,0.995436,-0.238964,1.2344,0.0,0.4516255,1.0217133666292981,-0.35123711247439005,0.2857142857142857,0.9285714285714286,0.07142857142857142,2,0.0,2,0.15384615384615385,0.405507817484295,4.0,4.0,0.5856992336757592,gordon,3050_3605__radial__exp1,radial,exp1
-0.6722737272727273,0.2827773672695926,0.174462,-0.958176,1.132638,-0.7523365,0.3685695,1.345402413795065,1.6636781984667781,0.0,0.045454545454545456,0.9545454545454546,4,0.22009749333960474,0,0.0,0.29892602515762506,0.0,0.0,0.5461549491885385,gordon,3050_3605__angular__exp2,angular,exp2
-0.019264409090909086,0.2887740104971952,0.486624,-0.587696,1.07432,-0.032406,0.31657425,0.04060957443324326,-0.6015030052547403,0.0,0.45454545454545453,0.5454545454545454,5,0.14285714285710205,0,0.0,0.3576103860086968,0.0,0.0,0.34778566873502,gordon,3050_3605__angular__exp3,angular,exp3
