id,true_shape,shape_above_ratio,shape_n_episodes,shape_n_peaks,shape_peak_asymmetry,shape_wcc_std,shape_wcc_range,shape_frac_negative,shape_autocorr_lag1,mean_synchrony,peak_amplitude,dwell_time,switching_rate,bimodality_coefficient,synchrony_entropy,onset_latency,rise_time,recovery_time
pce06__RESP__rest1,,0.0,0.0,0.0,,0.09843244802718085,0.5144029999999999,0.6026490066225165,0.8798337087901951,-0.02598317880794702,0.255899,,0.0,0.35763928103293113,3.824555581314923,151.0,151.0,151.0
pce06__RESP__trials_concat,,0.0,0.0,0.0,,0.13650339042707577,0.811681,0.44148430066603234,0.9373225596379379,0.014707782112274026,0.4053523333333333,,0.0,0.3259888541196483,3.769006076351001,1051.0,1051.0,1051.0
pce07__ECG__rest1,,0.006622516556291391,1.0,1.0,0.52,0.2849099416280429,1.038417,0.6026490066225165,0.9779880784441908,-0.04836558278145698,0.4964736666666666,,0.0,0.477062442581637,4.073525887760786,151.0,151.0,151.0
pce07__ECG__trials_concat,,0.17982873453853473,15.0,8.0,0.5714285714285714,0.3508054923824023,1.363941,0.4110371075166508,0.961637908032694,0.10788336060894385,0.7719579999999999,18.6,1.0846812559467174,0.5210326277683245,4.244614656056065,1051.0,811.0,2.0
pce07__EDA__rest1,,0.09933774834437085,2.0,2.0,1.5714285714285714,0.23627816792269957,1.240684,0.17218543046357615,0.9556862500966891,0.19970156953642387,0.9545039999999999,8.0,1.589403973509934,0.5656820685596134,3.5040550398414156,115.0,3.0,2.0
pce07__EDA__trials_concat,,0.2921027592768792,18.0,12.0,0.6363636363636364,0.43817051283920183,1.6873179999999999,0.39295908658420553,0.9827486744066058,0.20003977830637487,0.9744076666666667,19.6,1.7126546146527117,0.5011932717478889,4.200773656292207,1051.0,383.0,19.0
pce07__RESP__rest1,,0.0,0.0,0.0,,0.1542338502151021,0.6317699999999999,0.5033112582781457,0.9578137779168393,0.025701403973509937,0.29717233333333337,,0.0,0.5850903373439031,3.92076259825086,151.0,151.0,151.0
pce07__RESP__trials_concat,,0.0019029495718363464,1.0,1.0,3.375,0.18488541959341864,1.2364920000000001,0.4367269267364415,0.9636699079354958,0.0199682768791627,0.5004526666666667,,0.0,0.2871609627539398,3.5663219608234504,1051.0,1051.0,1.0
pce08__ECG__rest1,,0.026490066225165563,2.0,1.0,6.5,0.19560280615417855,0.995706,0.271523178807947,0.9461389449698667,0.11160503973509935,0.6629236666666667,3.0,0.3973509933774835,0.386291938327619,3.870748325544628,151.0,151.0,2.0
pce08__ECG__trials_concat,,0.016175071360608945,5.0,5.0,6.75,0.306892127439456,1.413922,0.566127497621313,0.9524581563704334,-0.06881388201712654,0.6693993333333332,3.6666666666666665,0.3425309229305424,0.46083256234509135,4.07121099970516,1051.0,759.0,4.0
pce08__EDA__rest1,,0.059602649006622516,1.0,1.0,3.625,0.22417964837677654,1.0277859999999999,0.271523178807947,0.9456005807756177,0.12558387417218544,0.5924666666666667,10.0,0.794701986754967,0.3872140212228991,3.895641206568751,36.0,5.0,3.0
