cluster,mean_synchrony,peak_amplitude,dwell_time,switching_rate,bimodality_coefficient,synchrony_entropy,onset_latency,rise_time,recovery_time
0,0.11020388028934916,0.8798070095238094,21.14989157262175,1.1090559335749979,0.48947576950737093,4.041178182440271,793.8142857142857,241.17142857142858,32.15714285714286
1,-0.005646748612021086,0.4655778942307692,10.286324786324787,0.24412744236500863,0.43924862609820636,3.892051376775252,355.2019230769231,265.97115384615387,186.06730769230768
2,0.06543982254995243,0.8118581666666667,12.756410256410255,1.0846812559467174,0.4405119108655484,4.074287488346227,1051.0,215.0,2.0
